date,open,high,low,close,volume,dividends,stock_splits,ticker,daily_return,target_return,target_direction
2023-12-20,47.31972186069535,47.51799159314617,47.00816131238336,47.017601013183594,17812200,0.0,0.0,CSCO,-0.007572730183854626,-0.0020079702195031635,0
2023-12-21,47.1403402114183,47.18754592002914,46.62107021356959,46.92319107055664,18772300,0.0,0.0,CSCO,-0.0020079702195031635,0.007847075837479345,1
2023-12-22,47.05536876345976,47.57463876426777,47.05536876345976,47.29140090942383,12903800,0.0,0.0,CSCO,0.007847075837479345,0.003793047067162325,1
2023-12-26,47.31027930407756,47.584077431096595,47.25363029800192,47.47077941894531,9721200,0.0,0.0,CSCO,0.003793047067162325,0.003182210479115488,1
2023-12-27,47.48966401361915,47.735139446614994,47.47078101096066,47.62184143066406,10414300,0.0,0.0,CSCO,0.003182210479115488,0.0007930290344750901,1
2023-12-28,47.75402194589095,47.801227651257314,47.60295792621543,47.65960693359375,8549900,0.0,0.0,CSCO,0.0007930290344750901,0.0007924006377624249,1
2023-12-29,47.63128372939318,47.7634611436537,47.414134605741694,47.69737243652344,12492900,0.0,0.0,CSCO,0.0007924006377624249,-0.00019810326322544647,0
2024-01-02,47.66904403295807,48.01837052909254,47.44245163449323,47.687923431396484,20242900,0.0,0.0,CSCO,-0.00019810326322544647,0.007781393369848955,1
2024-01-03,47.735500268877566,48.22075456426694,47.51666144864696,48.05900192260742,20303900,0.39,0.0,CSCO,0.007781393369848955,-0.008512999966106771,0
2024-01-04,47.99240363441648,48.05900660229426,47.56424273508492,47.64987564086914,18134100,0.0,0.0,CSCO,-0.008512999966106771,0.0001997417527270784,1
2024-01-05,47.74502622444444,47.925805207299355,47.45006760333286,47.659393310546875,13989300,0.0,0.0,CSCO,0.0001997417527270784,0.0073864076588185945,1
2024-01-08,47.33587867614429,48.049484887342444,47.278788872596444,48.01142501831055,18070300,0.0,0.0,CSCO,0.0073864076588185945,-0.010899572037200045,0
2024-01-09,47.53569406073195,47.61181380923082,47.03141343048975,47.488121032714844,20489200,0.0,0.0,CSCO,-0.010899572037200045,0.006611921573340007,1
2024-01-10,47.57375315249715,47.878224882305986,47.402487350781016,47.80210876464844,15174200,0.0,0.0,CSCO,0.006611921573340007,0.00398083606175903,1
2024-01-11,48.00191790629686,48.04949093377878,47.61181327360223,47.992401123046875,16458300,0.0,0.0,CSCO,0.00398083606175903,-0.0019826054056459874,0
2024-01-12,48.04948698232668,48.35395868867925,47.859191258459056,47.89725112915039,18785700,0.0,0.0,CSCO,-0.0019826054056459874,0.004966320024319959,1
2024-01-16,47.81162253574441,48.13512420654297,47.64035673181638,48.13512420654297,17015900,0.0,0.0,CSCO,0.004966320024319959,-0.005732373227717691,0
2024-01-17,47.80210952747171,47.9828884856839,47.48812100945174,47.859195709228516,17370600,0.0,0.0,CSCO,-0.005732373227717691,0.008946436398339142,1
2024-01-18,47.85920040656983,48.33493799237985,47.84017046758666,48.2873649597168,18487500,0.0,0.0,CSCO,0.008946436398339142,0.010246208735288143,1
2024-01-19,48.28735990734609,48.89630337273399,48.268329970354046,48.782127380371094,23015300,0.0,0.0,CSCO,0.010246208735288143,0.0058513715498553776,1
2024-01-22,49.04853979545811,49.26737862896493,48.915333864592164,49.067569732666016,20298700,0.0,0.0,CSCO,0.0058513715498553776,0.003684276690345545,1
2024-01-23,48.89630347496853,49.30543804717947,48.810670573119985,49.248348236083984,15044300,0.0,0.0,CSCO,0.003684276690345545,-0.008693928556573138,0
2024-01-24,49.47670309946561,49.47670309946561,48.725036931276136,48.820186614990234,19458500,0.0,0.0,CSCO,-0.008693928556573138,0.019879247555794066,1
2024-01-25,49.238837873986846,50.00953403431888,49.238837873986846,49.79069519042969,18936600,0.0,0.0,CSCO,0.019879247555794066,-0.003630998659856388,0
2024-01-26,49.87631707781935,50.06661280114281,49.4671861726191,49.60990524291992,13160300,0.0,0.0,CSCO,-0.003630998659856388,0.002876983890504947,1
2024-01-29,49.32446763490272,49.84777819600926,49.314954481248854,49.75263214111328,13492400,0.0,0.0,CSCO,0.002876983890504947,-0.0009562690906871341,0
2024-01-30,49.7621414134657,49.87631739635335,49.47669964145206,49.705055236816406,14322100,0.0,0.0,CSCO,-0.0009562690906871341,-0.03943335787691704,0
2024-01-31,49.33397958688401,49.419612486040286,47.64035516978129,47.745018005371094,29311800,0.0,0.0,CSCO,-0.03943335787691704,0.0,0
2024-02-01,47.7925910316603,48.01142985626206,47.40248640874599,47.745018005371094,20635700,0.0,0.0,CSCO,0.0,0.0,0
2024-02-02,47.70695813250403,47.93531374011718,47.21219067399991,47.745018005371094,20533100,0.0,0.0,CSCO,0.0,-0.01335187482971889,0
2024-02-05,47.516667101065615,47.716479638600994,46.869663716640616,47.1075325012207,19602000,0.0,0.0,CSCO,-0.01335187482971889,0.009493028439567786,1
2024-02-06,47.86871417603502,48.15415598362566,47.3739466824028,47.554725646972656,19265800,0.0,0.0,CSCO,0.009493028439567786,-0.004201686065008148,0
2024-02-07,47.859196254638505,47.906769283174455,47.05995703463053,47.354915618896484,16794400,0.0,0.0,CSCO,-0.004201686065008148,0.003616618173619024,1
2024-02-08,47.47860723995714,47.564240141071195,47.14558878914057,47.526180267333984,19599000,0.0,0.0,CSCO,0.003616618173619024,0.0036035853812390606,1
2024-02-09,47.50714918127799,47.8211340580414,47.22170739433236,47.697444915771484,24076900,0.0,0.0,CSCO,0.0036035853812390606,-0.0027926359442589366,0
2024-02-12,47.60229956333905,47.764052222726775,47.1265619986298,47.56424331665039,19046300,0.0,0.0,CSCO,-0.0027926359442589366,-0.007001542504776581,0
2024-02-13,47.21219030907489,47.51666203047952,46.75548272696794,47.23122024536133,23633700,0.0,0.0,CSCO,-0.007001542504776581,0.012892826737179064,1
2024-02-14,47.1646177725435,47.897253994022016,47.1455878360596,47.84016418457031,31176400,0.0,0.0,CSCO,0.012892826737179064,-0.024264070555071626,0
2024-02-15,45.91818412492538,47.27879373113133,45.85158116206964,46.67936706542969,42766500,0.0,0.0,CSCO,-0.024264070555071626,-0.01263762270857638,0
2024-02-16,46.3844094129469,46.698397926560496,46.04187780885546,46.08945083618164,24912300,0.0,0.0,CSCO,-0.01263762270857638,-0.003302992789399606,0
2024-02-20,45.64226274762424,46.11800030845555,45.52808311972026,45.937217712402344,26402500,0.0,0.0,CSCO,-0.003302992789399606,0.004142444141693513,1
2024-02-21,46.09896698071839,46.165569943970155,45.575656428201974,46.12751007080078,15981300,0.0,0.0,CSCO,0.004142444141693513,0.0018564263296958483,1
2024-02-22,45.927700608983166,46.336835166484676,45.81352462048647,46.21314239501953,22020300,0.0,0.0,CSCO,0.0018564263296958483,0.00597086235021882,1
2024-02-23,46.26071908237553,46.755486577804994,46.14654308484243,46.48907470703125,13141900,0.0,0.0,CSCO,0.00597086235021882,-0.009414669866623204,0
2024-02-26,46.479556299447566,46.52713295721456,46.01333554188193,46.051395416259766,13018700,0.0,0.0,CSCO,-0.009414669866623204,-0.001859411832095148,0
2024-02-27,45.81353102426686,46.09897285020206,45.68983823551203,45.96576690673828,12515400,0.0,0.0,CSCO,-0.001859411832095148,-0.005175088073097522,0
2024-02-28,45.86109593452008,46.127507774263364,45.68031336076076,45.72789001464844,14635100,0.0,0.0,CSCO,-0.005175088073097522,0.0064502474787466735,1
2024-02-29,45.8515804260186,46.12750905604249,45.794494247109654,46.02284622192383,22962500,0.0,0.0,CSCO,0.0064502474787466735,0.0006203265699447069,1
2024-03-01,45.77546677140453,46.07042172385929,45.34730225862734,46.051395416259766,18508100,0.0,0.0,CSCO,0.0006203265699447069,0.015082549452675842,1
2024-03-04,46.02284483089346,47.069469510856884,45.889638911346445,46.745967864990234,25214500,0.0,0.0,CSCO,0.015082549452675842,-0.0036636493276781534,0
2024-03-05,46.660339935728366,46.688883027357996,46.21314547572029,46.57470703125,18101300,0.0,0.0,CSCO,-0.0036636493276781534,0.004494286313361684,1
2024-03-06,46.60324814431432,47.01238271171989,46.593734990704824,46.784027099609375,20903600,0.0,0.0,CSCO,0.004494286313361684,-0.005491044142310053,0
2024-03-07,47.04092773826464,47.078987613447765,46.460530974874665,46.52713394165039,21224700,0.0,0.0,CSCO,-0.005491044142310053,0.012269848613682521,1
2024-03-08,46.49858453558379,47.36442668326293,46.479554599091045,47.09801483154297,19316200,0.0,0.0,CSCO,0.012269848613682521,0.014545624487403819,1
2024-03-11,47.30734727770898,47.8592009966662,47.17414133277412,47.783084869384766,17715100,0.0,0.0,CSCO,0.014545624487403819,-0.002986895548628299,0
2024-03-12,48.087556280208204,48.09706943495149,47.46909596379139,47.64036178588867,17590400,0.0,0.0,CSCO,-0.002986895548628299,0.0007988863474670538,1
2024-03-13,47.60230126522988,47.71648089814678,47.412009136214465,47.67842102050781,16669900,0.0,0.0,CSCO,0.0007988863474670538,-0.006386069109113879,0
2024-03-14,47.830650914590564,47.90676703075146,47.19316074749545,47.37394332885742,17239400,0.0,0.0,CSCO,-0.006386069109113879,-0.017272448735968338,0
2024-03-15,47.37394852999383,47.535697563087275,46.527136228293664,46.55567932128906,57049200,0.0,0.0,CSCO,-0.017272448735968338,0.006948621026111157,1
2024-03-18,46.83160406596528,47.250251789747466,46.60324845234542,46.87917709350586,17406700,0.0,0.0,CSCO,0.006948621026111157,-0.0026385995063102907,0
2024-03-19,46.73645178409412,47.19315935636472,46.593732709403454,46.7554817199707,19601100,0.0,0.0,CSCO,-0.0026385995063102907,0.008343620929960771,1
2024-03-20,46.6603410189239,47.17413845772165,46.56519132863382,47.145591735839844,18554100,0.0,0.0,CSCO,0.008343620929960771,0.00665987859470718,1
2024-03-21,47.29782301011131,47.7545305903116,47.155103932942644,47.45957565307617,26102900,0.0,0.0,CSCO,0.00665987859470718,-0.0020047032278044385,0
2024-03-22,47.62133202266882,47.66890505574046,47.30734710072415,47.36443328857422,15022900,0.0,0.0,CSCO,-0.0020047032278044385,-0.0020089717534254037,0
2024-03-25,47.15510349339197,47.34539559450974,46.89820480137598,47.26927947998047,16191200,0.0,0.0,CSCO,-0.0020089717534254037,-0.002616662354521626,0
2024-03-26,47.145591735839844,47.392977301004485,47.07898876743157,47.145591735839844,13842900,0.0,0.0,CSCO,-0.002616662354521626,0.004439946034180631,1
2024-03-27,47.354915618896484,47.47860839676149,47.01238400609458,47.354915618896484,17231000,0.0,0.0,CSCO,0.004439946034180631,0.0028129162955410347,1
2024-03-28,47.46909109559012,47.76404967663918,47.392974976680634,47.488121032714844,18139700,0.0,0.0,CSCO,0.0028129162955410347,0.0026046842062392717,1
2024-04-01,47.53569284500063,47.76404845506765,47.45005994492416,47.611812591552734,15138100,0.0,0.0,CSCO,0.0026046842062392717,-0.013589211443720162,0
2024-04-02,47.53568913930714,47.65938190301706,46.76499672828832,46.964805603027344,16414400,0.0,0.0,CSCO,-0.013589211443720162,-0.004493344537995325,0
2024-04-03,46.81132912213243,47.21421542122298,46.67703490884986,46.75377655029297,22210000,0.4,0.0,CSCO,-0.004493344537995325,-0.0129256797078251,0
2024-04-04,47.08951542847019,47.530768920383565,46.082305098061624,46.149452209472656,17374000,0.0,0.0,CSCO,-0.0129256797078251,0.009145628271978623,1
2024-04-05,46.005561134342145,46.686626749637554,45.93841402631262,46.57151794433594,18661300,0.0,0.0,CSCO,0.009145628271978623,-0.0063850888778291814,0
2024-04-08,46.22618930508098,46.67703732377755,46.19741301767245,46.27415466308594,15375700,0.0,0.0,CSCO,-0.0063850888778291814,0.036691504351183735,1
2024-04-09,46.84970385475751,48.154282594278335,46.54274458184004,47.972023010253906,26686600,0.0,0.0,CSCO,0.036691504351183735,-0.01599695854934069,0
2024-04-10,47.703426192424,47.741797009617905,46.82091935241942,47.20461654663086,20026400,0.0,0.0,CSCO,-0.01599695854934069,0.00650293787815448,1
2024-04-11,47.31014389404069,47.56914147285853,47.00318461379212,47.5115852355957,15703900,0.0,0.0,CSCO,0.00650293787815448,-0.02099739724446903,0
2024-04-12,47.204622101237156,47.22380751209167,46.46600024993168,46.51396560668945,16418100,0.0,0.0,CSCO,-0.02099739724446903,-0.005155676160388034,0
2024-04-15,47.69384217004783,47.7609892801631,46.2357838403792,46.27415466308594,20310800,0.0,0.0,CSCO,-0.005155676160388034,-0.006633696308443238,0
2024-04-16,46.49477557204536,46.533142730695914,45.890447997577404,45.967185974121094,14233400,0.0,0.0,CSCO,-0.006633696308443238,-0.002712692142802675,0
2024-04-17,46.0439324762677,46.31252091142151,45.765749506005264,45.842491149902344,14407600,0.0,0.0,CSCO,-0.002712692142802675,0.0066959943028961355,1
2024-04-18,46.437226066840374,46.437226066840374,45.92882546351597,46.149452209472656,13080900,0.0,0.0,CSCO,0.0066959943028961355,0.004364925132681163,1
2024-04-19,46.4180382211714,46.45640904260661,46.07270814674039,46.35089111328125,20964400,0.0,0.0,CSCO,0.004364925132681163,-0.0037252456831790015,0
2024-04-22,46.51396183007988,46.60988521732118,46.043928450415116,46.17822265625,20135700,0.0,0.0,CSCO,-0.0037252456831790015,0.0037391750288138237,1
2024-04-23,46.17822607606575,46.485185329061544,46.10148809243826,46.35089111328125,16261700,0.0,0.0,CSCO,0.0037391750288138237,0.0006207919801215489,1
2024-04-24,46.091891545042145,46.40844531919718,45.967188210443844,46.37966537475586,14828500,0.0,0.0,CSCO,0.0006207919801215489,-0.0051706053000987184,0
2024-04-25,46.79214374693746,46.93603249512998,45.900042290326724,46.139854431152344,18790900,0.0,0.0,CSCO,-0.0051706053000987184,-0.00498954716738409,0
2024-04-26,45.69860159340987,46.31252009681616,45.66982530707611,45.909637451171875,14658900,0.0,0.0,CSCO,-0.00498954716738409,-0.001671550226773122,0
2024-04-29,46.034342174399434,46.34130143532922,45.641050392630454,45.8328971862793,11599500,0.0,0.0,CSCO,-0.001671550226773122,-0.016743406621439694,0
2024-04-30,45.66982598878081,45.746563973230586,45.05590747621068,45.06549835205078,18535400,0.0,0.0,CSCO,-0.016743406621439694,-0.002980027341253577,0
2024-05-01,44.79690772417071,45.63145293263027,44.77772231418692,44.93120193481445,18266400,0.0,0.0,CSCO,-0.002980027341253577,-0.0010673734945487734,0
2024-05-02,45.113461179146796,45.19979370084098,44.700983982079364,44.883243560791016,15441700,0.0,0.0,CSCO,-0.0010673734945487734,0.007052685338351017,1
2024-05-03,45.18060554435202,45.46838303867655,44.93120252974599,45.199790954589844,17935300,0.0,0.0,CSCO,0.007052685338351017,-0.0002120880213394294,0
2024-05-06,45.295722557651686,45.50675477298918,45.055910394443856,45.19020462036133,14163000,0.0,0.0,CSCO,-0.0002120880213394294,0.0036084559780948933,1
2024-05-07,45.286124376821,45.525936520726106,45.09427392984834,45.353271484375,14308200,0.0,0.0,CSCO,0.0036084559780948933,0.01522850196751846,1
2024-05-08,45.50675332261593,46.1782280900455,45.324497401714325,46.0439338684082,15130200,0.0,0.0,CSCO,0.01522850196751846,-0.004375011029282949,0
2024-05-09,46.0439324762677,46.13026499603042,45.70819693232544,45.842491149902344,12449300,0.0,0.0,CSCO,-0.004375011029282949,0.005649672381578208,1
2024-05-10,46.04392997625696,46.13985336667705,45.75615614575391,46.10148620605469,12096900,0.0,0.0,CSCO,0.005649672381578208,0.012900459966497912,1
2024-05-13,46.341295668080434,46.830510785790224,46.26455403277709,46.69621658325195,15149100,0.0,0.0,CSCO,0.012900459966497912,0.005546463713775429,1
2024-05-14,46.98399173854059,47.17584217303367,46.37966415062231,46.95521545410156,17379700,0.0,0.0,CSCO,0.005546463713775429,0.014708959960120227,1
2024-05-15,47.185438933467125,47.703434073434394,46.744185440566035,47.645877838134766,37342100,0.0,0.0,CSCO,0.014708959960120227,-0.02677684796439672,0
2024-05-16,48.039165367097084,48.06794165037908,46.20699726763555,46.37007141113281,47829400,0.0,0.0,CSCO,-0.02677684796439672,-0.0035167226132799545,0
2024-05-17,46.29333324798397,46.58111073935284,46.149448161542345,46.207000732421875,22020300,0.0,0.0,CSCO,-0.0035167226132799545,-0.021590061759012347,0
2024-05-20,46.04393401229493,46.111081123323416,45.09427626322438,45.209388732910156,22040700,0.0,0.0,CSCO,-0.021590061759012347,-0.0040316014097948605,0
2024-05-21,45.19978751732568,45.228567460115244,44.71057240081397,45.027122497558594,25172200,0.0,0.0,CSCO,-0.0040316014097948605,0.010438942728441036,1
2024-05-22,45.18060427934046,45.89044980129363,45.123051709481246,45.49715805053711,19940600,0.0,0.0,CSCO,0.010438942728441036,-0.017499402815858378,0
2024-05-23,45.22857463180344,45.26694179620228,44.614652431261085,44.700984954833984,18837500,0.0,0.0,CSCO,-0.017499402815858378,-0.003862743901632437,0
2024-05-24,44.72976147687536,44.89283197600148,44.48994933634197,44.528316497802734,11941100,0.0,0.0,CSCO,-0.003862743901632437,-0.0030159778720346697,0
2024-05-28,44.269320408334835,44.979162259896356,44.10624625806194,44.394020080566406,18178800,0.0,0.0,CSCO,-0.0030159778720346697,-0.004321414006602353,0
2024-05-29,44.0295101078604,44.44198727896563,43.98154475274918,44.20217514038086,16001100,0.0,0.0,CSCO,-0.004321414006602353,0.0008679303739815847,1
2024-05-30,44.22135414177822,44.56668418534752,44.125430756005684,44.24053955078125,19894200,0.0,0.0,CSCO,0.0008679303739815847,0.008239438660002207,1
2024-05-31,44.25972670550528,44.672203867233065,44.13502337168827,44.60505676269531,39269100,0.0,0.0,CSCO,0.008239438660002207,0.003225875972423742,1
2024-06-03,44.816094250549234,44.86405594708207,44.39402253887736,44.74894714355469,23295000,0.0,0.0,CSCO,0.003225875972423742,0.016505794895908643,1
2024-06-04,44.748945930004695,45.66022911714406,44.61464806041475,45.48756408691406,23330300,0.0,0.0,CSCO,0.016505794895908643,-0.029523262261608507,0
2024-06-05,45.583495761131545,45.68901369689291,43.78010729535234,44.144622802734375,28746400,0.0,0.0,CSCO,-0.029523262261608507,0.004563071928634699,1
2024-06-06,44.067874947523705,44.49953750608497,43.91439533328444,44.3460578918457,15456100,0.0,0.0,CSCO,0.004563071928634699,-0.008436004549828735,0
2024-06-07,44.077472273283355,44.40361693160275,43.92399264932381,43.971954345703125,15734600,0.0,0.0,CSCO,-0.008436004549828735,0.00021809694539354219,1
2024-06-10,43.933582799042,43.99113902929198,43.42518223918372,43.981544494628906,13400400,0.0,0.0,CSCO,0.00021809694539354219,-0.0017448287861275835,0
2024-06-11,43.828062593394904,44.05828384317655,43.511512491593095,43.90480422973633,17450700,0.0,0.0,CSCO,-0.0017448287861275835,-0.0032772396708389273,0
2024-06-12,44.11584226040835,44.202174775956806,43.54029093700432,43.76091766357422,16803100,0.0,0.0,CSCO,-0.0032772396708389273,-0.0021920101899794986,0
2024-06-13,43.56906623811129,43.69376957091791,43.281292412532174,43.66499328613281,16149000,0.0,0.0,CSCO,-0.0021920101899794986,0.0035149559918494777,1
2024-06-14,43.473143754337016,43.847250101302116,43.13740822737931,43.81847381591797,15274200,0.0,0.0,CSCO,0.0035149559918494777,0.00021886086142730576,1
2024-06-17,43.549884672507986,43.84724937452945,43.118222102686644,43.82806396484375,16382000,0.0,0.0,CSCO,0.00021886086142730576,0.006128329891279316,1
2024-06-18,43.64580881205833,44.11584220933194,43.64580881205833,44.096656799316406,17627000,0.0,0.0,CSCO,0.006128329891279316,0.016314992966064645,1
2024-06-20,44.03910080168704,44.95997853183589,43.99113910601649,44.81609344482422,25613200,0.0,0.0,CSCO,0.016314992966064645,0.01220043461718201,1
2024-06-21,45.180609678380634,45.89045528515969,45.132647978018994,45.36286926269531,64967000,0.0,0.0,CSCO,0.01220043461718201,-0.00021157784938008461,0
2024-06-24,45.5547164662799,45.8328957721852,45.103868464780575,45.353271484375,19136200,0.0,0.0,CSCO,-0.00021157784938008461,0.0021152169115075115,1
2024-06-25,45.343685550912916,45.871271593159705,45.07509709142219,45.44920349121094,17615800,0.0,0.0,CSCO,0.0021152169115075115,-0.01097518968064759,0
2024-06-26,45.14224031339947,45.477975858810325,44.892833628885974,44.95038986206055,13981300,0.0,0.0,CSCO,-0.01097518968064759,0.012590683138887337,1
2024-06-27,44.87364752461278,45.573898550825696,44.86405664885335,45.5163459777832,16541900,0.0,0.0,CSCO,0.012590683138887337,0.0012644322915238426,1
2024-06-28,45.612269136755124,45.90963751316285,45.41082781366098,45.57389831542969,23921100,0.0,0.0,CSCO,0.0012644322915238426,0.00021051443869568587,1
2024-07-01,45.54512145820823,45.89045152732302,45.420418120085024,45.583492279052734,17776000,0.0,0.0,CSCO,0.00021051443869568587,-0.005050529987223662,0
2024-07-02,45.468383948104346,45.84249030711744,45.0463122329159,45.353271484375,19794200,0.0,0.0,CSCO,-0.005050529987223662,-0.004018642977493325,0
2024-07-03,45.228569106850095,45.58349003407479,45.123051184345876,45.17101287841797,8118300,0.0,0.0,CSCO,-0.004018642977493325,-0.0008566619740552062,0
2024-07-05,44.919472764745734,45.23873481106829,44.803377810682264,45.13231658935547,14692600,0.4,0.0,CSCO,-0.0008566619740552062,-0.012647358679609422,0
2024-07-08,44.842074496695204,45.25808542124917,44.45509007913736,44.5615119934082,19320900,0.0,0.0,CSCO,-0.012647358679609422,-0.005644892669480983,0
2024-07-09,44.50346108821321,44.60020626651601,44.16484927356142,44.309967041015625,17343400,0.0,0.0,CSCO,-0.005644892669480983,0.010262068433533056,1
2024-07-10,44.56151185967557,44.784028729486764,44.338994989864375,44.764678955078125,18737300,0.0,0.0,CSCO,0.010262068433533056,0.01058996188428396,1
2024-07-11,44.67760650736298,45.38385666074235,44.67760650736298,45.23873519897461,19741200,0.0,0.0,CSCO,0.01058996188428396,0.013259310621758225,1
2024-07-12,45.258087452831184,46.30295317738359,45.13231944904017,45.83856964111328,20936100,0.0,0.0,CSCO,0.013259310621758225,0.0004220931124756522,1
2024-07-15,45.867590827672046,45.94498992626077,45.26776257597809,45.85791778564453,15925900,0.0,0.0,CSCO,0.0004220931124756522,0.00042199821018851225,1
2024-07-16,45.90629625585711,46.40937938933358,45.683779354806624,45.87726974487305,17037300,0.0,0.0,CSCO,0.00042199821018851225,0.023196868303043017,1
2024-07-17,45.91596282966293,47.154322557043024,45.80954091576544,46.94147872924805,26638700,0.0,0.0,CSCO,0.023196868303043017,-0.009892789579752037,0
2024-07-18,46.583518474587926,47.05757504397658,46.41904723274436,46.47709655761719,18462500,0.0,0.0,CSCO,-0.009892789579752037,-0.014987575194776781,0
2024-07-19,46.52546727633199,46.535140318125194,45.60637330111079,45.780517578125,18289200,0.0,0.0,CSCO,-0.014987575194776781,-0.0105662919895263,0
2024-07-22,45.780520576328655,45.83856990266578,45.24841466864478,45.29678726196289,19899400,0.0,0.0,CSCO,-0.0105662919895263,-0.009824931715865626,0
2024-07-23,45.22906078056801,45.25808359580141,44.832399646479764,44.851749420166016,16372000,0.0,0.0,CSCO,-0.009824931715865626,0.010569488698262575,1
2024-07-24,45.02589718980927,45.50963049776014,44.7356579431572,45.325809478759766,25318200,0.0,0.0,CSCO,0.010569488698262575,0.008324433934705056,1
2024-07-25,45.82888917885948,46.62221145008931,45.528976912048186,45.703121185302734,20631200,0.0,0.0,CSCO,0.008324433934705056,0.013547844346608162,1
2024-07-26,45.780517354698404,46.44806795293359,45.70312194895428,46.32229995727539,16104900,0.0,0.0,CSCO,0.013547844346608162,0.0022973515934505695,1
2024-07-29,46.2642473441753,46.641558685495234,45.896609043913315,46.42871856689453,11475700,0.0,0.0,CSCO,0.0022973515934505695,0.0031256239211043813,1
2024-07-30,46.6222098677375,46.970498402425726,46.331970652361264,46.57383728027344,20166000,0.0,0.0,CSCO,0.0031256239211043813,0.006439648221663763,1
2024-07-31,46.83505685985698,47.1833454181826,46.670589313198825,46.873756408691406,19953600,0.0,0.0,CSCO,0.006439648221663763,-0.02187826597613185,0
2024-08-01,47.03822333008126,47.134972200881265,45.66442258004972,45.84823989868164,18837500,0.0,0.0,CSCO,-0.02187826597613185,-0.015404147538019664,0
2024-08-02,46.128803122080285,46.19652548198978,44.84207090261618,45.14198684692383,24000200,0.0,0.0,CSCO,-0.015404147538019664,-0.04114858065114202,0
2024-08-05,45.035570378911665,45.1613420727547,43.236081876973806,43.28445816040039,29669600,0.0,0.0,CSCO,-0.04114858065114202,0.009387612905568332,1
2024-08-06,43.29413470020458,44.251928354304475,43.18771277301653,43.6907958984375,20524000,0.0,0.0,CSCO,0.009387612905568332,-0.000885859771174724,0
2024-08-07,43.942331222003965,44.70663072211984,43.62306916295578,43.65209197998047,18301100,0.0,0.0,CSCO,-0.000885859771174724,0.01573589892419336,1
2024-08-08,43.80688729467982,44.76468087063654,43.80688729467982,44.33899688720703,18369100,0.0,0.0,CSCO,0.01573589892419336,-0.00785506437898953,0
2024-08-09,44.21322810615028,44.56151670217006,43.768194318166124,43.9907112121582,21217600,0.0,0.0,CSCO,-0.00785506437898953,-0.013415567823553132,0
2024-08-12,44.048751671529885,44.25192245571281,43.05226228721966,43.400550842285156,20289500,0.0,0.0,CSCO,-0.013415567823553132,0.011368708312436304,1
2024-08-13,43.51664765815039,43.91330882047376,43.429575515660275,43.893959045410156,20976900,0.0,0.0,CSCO,0.011368708312436304,0.0015429488869718178,1
2024-08-14,43.67144591101886,44.25192814090181,43.5747007180013,43.96168518066406,30675600,0.0,0.0,CSCO,0.0015429488869718178,0.06800166118664808,1
2024-08-15,47.16399663397959,48.64421934734884,46.59319119376005,46.95115280151367,45976400,0.0,0.0,CSCO,0.06800166118664808,0.019163366025718442,1
2024-08-16,47.05757264806917,48.11211134071823,46.92212792085421,47.850894927978516,27424900,0.0,0.0,CSCO,0.019163366025718442,0.010513619250906325,1
2024-08-19,47.725129932109446,48.36365775095672,47.69610342403076,48.353981018066406,16436600,0.0,0.0,CSCO,0.010513619250906325,0.005202077107184344,1
2024-08-20,48.35397878054499,48.731290152777994,47.986340450162444,48.60552215576172,18697300,0.0,0.0,CSCO,0.005202077107184344,0.004179915216605545,1
2024-08-21,48.65389461410012,48.90543429804181,48.40235123956635,48.80868911743164,21177600,0.0,0.0,CSCO,0.004179915216605545,-0.004558845884357843,0
2024-08-22,49.06991116568219,49.27307828263687,48.547478273005176,48.586177825927734,19143100,0.0,0.0,CSCO,-0.004558845884357843,0.010354353505553915,1
2024-08-23,48.866735723716026,49.1182791032643,48.68291840065548,49.089256286621094,16474100,0.0,0.0,CSCO,0.010354353505553915,0.00098543305979093,1
2024-08-26,49.137630462646484,49.360147342135875,49.06990809456676,49.137630462646484,12016800,0.0,0.0,CSCO,0.00098543305979093,-0.0015751717531102827,0
2024-08-27,49.02153070549931,49.186001946120705,48.76031797199316,49.06023025512695,10243900,0.0,0.0,CSCO,-0.0015751717531102827,-0.01695922779568526,0
2024-08-28,48.808688786017235,48.92478374007956,47.80252267589824,48.228206634521484,14571400,0.0,0.0,CSCO,-0.01695922779568526,0.01083246623456069,1
2024-08-29,48.34430289001013,49.166647950748924,48.25723075611846,48.75063705444336,16324100,0.0,0.0,CSCO,0.01083246623456069,0.002976911719355879,1
2024-08-30,48.90543643946454,49.04088117448633,48.441052909136005,48.8957633972168,15615800,0.0,0.0,CSCO,0.002976911719355879,-0.009497390762842506,0
2024-09-03,48.673247885079405,48.8570652176812,48.27658671113381,48.43138122558594,14918600,0.0,0.0,CSCO,-0.009497390762842506,-0.007191401131506292,0
2024-09-04,48.19918669683471,48.41203053415217,47.966996774844986,48.083091735839844,16411700,0.0,0.0,CSCO,-0.007191401131506292,-0.01146882264654736,0
2024-09-05,47.88959689451194,48.03471836133825,47.347814267698205,47.53163528442383,16312000,0.0,0.0,CSCO,-0.01146882264654736,-0.012823057346177613,0
2024-09-06,47.28009604084781,47.62838463925579,46.631895130938254,46.92213439941406,21040500,0.0,0.0,CSCO,-0.012823057346177613,0.004123620487081814,1
2024-09-09,46.89310660222253,47.55098417591922,46.68993581432198,47.115623474121094,18677600,0.0,0.0,CSCO,0.004123620487081814,0.0018480977935690923,1
